====================================================================================================
ACL 2024 论文统计分析汇总报告
====================================================================================================

【一、论文类别统计】
====================================================================================================
总论文数: 1809
总类别数: 1

排名     类别                                                 数量         占比        
627    School of Software Engineering                                         1            0.06%
628    School of Journalism and Information Communication                     1            0.06%
629    Guangdong University of Foreign Studies                                1            0.06%
630    Bigmath Technology                                                     1            0.06%
631    Wake Forest University                                                 1            0.06%
632    Visa Research                                                          1            0.06%
633    Federal University of Rio Grande do Sul                                1            0.06%
634    Universidade Federal Fluminense                                        1            0.06%
635    Universidade Federal do Rio Grande do Sul                              1            0.06%
636    Pädagogische Hochschule Zurich                                         1            0.06%
637    Freenome Holdings, Inc                                                 1            0.06%
638    Georgetown University                                                  1            0.06%
639    RPTU Kaiserslautern-Landau                                             1            0.06%
640    North China Electric Power University                                  1            0.06%
641    University of North Carolina                                           1            0.06%
642    Eightfold.ai                                                           1            0.06%
643    Thorn                                                                  1            0.06%
644    New Laboratory of Pattern Recognition                                  1            0.06%
645    State Key Laboratory of Multimodal Artificial Intelligence Systems     1            0.06%
646    Institute of Computing Technology                                      1            0.06%
647    Cambricon Technologies                                                 1            0.06%
648    Sofia University "St. Kliment Ohridski"                                1            0.06%
649    University of Cyprus                                                   1            0.06%
650    University of Maryland, College Park                                   1            0.06%
651    Université Paris-Dauphine                                              1            0.06%
652    Keio University                                                        1            0.06%
653    Ludwig-Maximilian-University                                           1            0.06%
654    Pontificia Universidad Católica de Chile                               1            0.06%
655    Millennium Institute for Intelligent Healthcare Engineering            1            0.06%
656    National Center for Artificial Intelligence                            1            0.06%
657    Ecole Polytechnique Federale de Lausanne                               1            0.06%
658    Universitat Pompeu Fabra                                               1            0.06%
659    Jiangsu Collaborative Innovation Center for Language Ability           1            0.06%
660    ZHAW School of Engineering                                             1            0.06%
661    Hefei University of Technology                                         1            0.06%
662    Massachusetts General Hospital                                         1            0.06%
663    CNR-ILC                                                                1            0.06%
664    HSBC                                                                   1            0.06%
665    Mercer Mettl                                                           1            0.06%
666    Indira Gandhi Delhi Technical University for Women                     1            0.06%
667    Indian Institute of Technology Guwahati                                1            0.06%
668    Guangdong Hengqin DataStory Information Technology Ltd.                1            0.06%
669    OpenAI                                                                 1            0.06%
670    Indira Gandhi Institute of Medical Sciences                            1            0.06%
671    Duolingo                                                               1            0.06%
672    Beijing Engineering Research Center                                    1            0.06%
673    Hubei Engineering Research Center on Big Data Security                 1            0.06%
674    JinYinHu Laboratory                                                    1            0.06%
675    Lenovo                                                                 1            0.06%
676    NEC Laboratories Europe                                                1            0.06%
677    NOVA University of Lisbon                                              1            0.06%
678    Intellifusion Inc.                                                     1            0.06%
679    iFLYTEK                                                                1            0.06%
680    University of Strathclyde                                              1            0.06%
681    Center for Scalable Data Analytics and Artificial Intelligence         1            0.06%
682    Technische Universität Dresden                                         1            0.06%
683    California State University, Northridge                                1            0.06%
684    University of Louisville                                               1            0.06%
685    Yanshan University                                                     1            0.06%
686    Kansas State University                                                1            0.06%
687    University Politehnica of Bucharest                                    1            0.06%
688    Jiangxi Normal University                                              1            0.06%
689    FinAI                                                                  1            0.06%
690    IIIT-Guwahati                                                          1            0.06%
691    Korea University of Technology and Education                           1            0.06%
692    Fujitsu Research India                                                 1            0.06%
693    Institute for Basic Science                                            1            0.06%
694    University of Florida                                                  1            0.06%
695    Boston College                                                         1            0.06%
696    Bielefeld University                                                   1            0.06%
697    Lucerne University of Applied Sciences and Arts                        1            0.06%
698    INF Technology                                                         1            0.06%
699    Playtest AI                                                            1            0.06%
700    Contextual AI                                                          1            0.06%
701    PingAn Technology                                                      1            0.06%
702    Korea Telecom                                                          1            0.06%
703    RhineAI                                                                1            0.06%
704    Sri Lanka Institute of Technology                                      1            0.06%
705    Madan Mohan Malaviya Institute of Technology                           1            0.06%
706    University of Galway                                                   1            0.06%
707    University of Marburg                                                  1            0.06%
708    Hikvision Research Institute                                           1            0.06%
709    University of Iowa                                                     1            0.06%
710    Yuan Ze University                                                     1            0.06%
711    Hangzhou Global Scientific and Technological Innovation Center         1            0.06%
712    3AZFT                                                                  1            0.06%
713    rinna Co., Ltd.                                                        1            0.06%
714    Beijing                                                                1            0.06%
715    Fraunhofer Institute for Integrated Circuits                           1            0.06%
716    University of Osnabrück                                                1            0.06%
717    Technion - Israel Institute of Technology                              1            0.06%
718    Open University                                                        1            0.06%
719    Central China Normal University                                        1            0.06%
720    Trivago                                                                1            0.06%
721    Utrecht University                                                     1            0.06%
722    University of South China                                              1            0.06%
723    University of South Florida                                            1            0.06%
724    Rajshahi University of Engineering and Technology                      1            0.06%
725    University of Rome Tor Vergata                                         1            0.06%
726    University of Rome La Sapienza                                         1            0.06%
727    Almawave S.p.A.                                                        1            0.06%
728    Max Planck Institute for Psycholinguistics                             1            0.06%
729    Institute for Speech and Language Processing, Research and Training Center 1            0.06%
730    Independent Scholar                                                    1            0.06%
731    Faculty of Foreign Languages and Literatures                           1            0.06%
732    HLT Research Center                                                    1            0.06%
733    Li Auto Inc.                                                           1            0.06%
734    People's Daily Online                                                  1            0.06%
735    IIIT-Delhi                                                             1            0.06%
736    Cerence                                                                1            0.06%
737    Zerotha Research                                                       1            0.06%
738    University of Kentucky                                                 1            0.06%
739    Upstage                                                                1            0.06%
740    DATUMO Inc.                                                            1            0.06%
741    Oregon State University                                                1            0.06%
742    Apart Research                                                         1            0.06%
743    Dana-Farber Cancer Institute                                           1            0.06%
744    Ochanomizu University                                                  1            0.06%
745    Institute of Statistical Mathematics                                   1            0.06%
746    Netease                                                                1            0.06%
747    Inner Mongolia University                                              1            0.06%
748    National & Local Joint Engineering Research Center of Intelligent Information Processing Technology for Mongolian 1            0.06%
749    Université d’Angers                                                    1            0.06%
750    Indian Institute of Science Education and Research                     1            0.06%
751    Manipal University                                                     1            0.06%
752    Symbiosis Law School                                                   1            0.06%
753    LY Corporation                                                         1            0.06%
754    University of Arizona                                                  1            0.06%
755    West Virginia University                                               1            0.06%
756    Smartor.me                                                             1            0.06%
757    Goldman Sachs                                                          1            0.06%
758    Primer Technologies Inc.                                               1            0.06%
759    Tinkoff Bank                                                           1            0.06%
760    Moscow Institute of Physics and Technology                             1            0.06%
761    Innopolis University                                                   1            0.06%
762    State Key Laboratory of Communication Content Cognition                1            0.06%
763    International Computer Science Institute                               1            0.06%
764    Lawrence Berkeley National Laboratory                                  1            0.06%
765    4Paradigm                                                              1            0.06%
766    Systems Engineering Institute                                          1            0.06%
767    State Key Laboratory of Mathematical Engineering and Advanced Computing 1            0.06%
768    Taiyuan University of Technology                                       1            0.06%
769    Technische Universität München                                         1            0.06%
770    Bosch Center for Artificial Intelligence                               1            0.06%
771    BrewAI                                                                 1            0.06%
772    University of Zagreb                                                   1            0.06%
773    Hikvision                                                              1            0.06%
774    Research Center for Social Computing and Information Retrieval         1            0.06%
775    Institute of Information Science and Technology                        1            0.06%
776    MoE Key Laboratory of High Confidence Software Technologies            1            0.06%
777    Nihon Fukushi University                                               1            0.06%
778    Engineering Research Center of Next-Generation Intelligent Search and Recommendation 1            0.06%
779    Barcelona Supercomputing Center                                        1            0.06%
780    Centre for Artificial Intelligence Research                            1            0.06%
781    University of Massachusetts Lowell                                     1            0.06%
782    CSIRO                                                                  1            0.06%
783    Beijing Academy of AI                                                  1            0.06%
784    Zhijiang Lab                                                           1            0.06%
785    Cerebras Systems                                                       1            0.06%
786    Academy of Mathematics and Systems Science                             1            0.06%
787    Indraprastha Institute of Information Technology                       1            0.06%
788    Wipro Limited                                                          1            0.06%
789    SaluteDevices                                                          1            0.06%
790    Santa Fe Institute                                                     1            0.06%
791    Hohai University                                                       1            0.06%
792    Vidyasirimedhi Institute of Science and Technology                     1            0.06%
793    Ping An Property & Casualty Insurance Company of China, Ltd.           1            0.06%
794    Université de Lorraine                                                 1            0.06%
795    Capital Medical University                                             1            0.06%
796    Peking University Sixth Hospital                                       1            0.06%
797    Peking University First Hospital                                       1            0.06%
798    Rice University                                                        1            0.06%
799    University of Augsburg                                                 1            0.06%
800    CRIL CNRS                                                              1            0.06%
801    University of Shanghai for Science and Technology                      1            0.06%
802    Vrije Universiteit Amsterdam                                           1            0.06%
803    Eindhoven University of Technology                                     1            0.06%
804    Zhejiang Police College                                                1            0.06%
805    DICTA                                                                  1            0.06%
806    Kasikorn Labs Co., Ltd.                                                1            0.06%
807    eBay Inc.                                                              1            0.06%
808    POSTECH                                                                1            0.06%
809    aiXplain Inc.                                                          1            0.06%
810    TIFIN Inc                                                              1            0.06%
811    EleutherAI                                                             1            0.06%
812    OneLineAI3                                                             1            0.06%
813    VESSL AI                                                               1            0.06%
814    University of Bern                                                     1            0.06%
815    Bern University of Applied Sciences                                    1            0.06%
816    Beijing Normal University                                              1            0.06%
817    aequa-tech                                                             1            0.06%
818    Charles Darwin University                                              1            0.06%
819    World Bank                                                             1            0.06%
820    Universidade Federal de Goiás                                          1            0.06%
821    Universiti Sultan Zainal Abidin                                        1            0.06%
822    Uniwersytet Opolski                                                    1            0.06%
823    Hasso Plattner Institute                                               1            0.06%
824    Georgia State University                                               1            0.06%
825    Free University of Bozen-Bolzano                                       1            0.06%
826    Donghai Laboratory                                                     1            0.06%
827    Huzhou University                                                      1            0.06%
828    Panasonic Connect Co., Ltd.                                            1            0.06%
829    University of Wisconsin                                                1            0.06%
830    Wisdom Way AI Lab                                                      1            0.06%
831    Institute of Infocomm Research                                         1            0.06%
832    A*STAR                                                                 1            0.06%
833    Emergence AI                                                           1            0.06%
834    Technical University of Graz                                           1            0.06%
835    Graz University of Technology                                          1            0.06%
836    Vienna University of Technology                                        1            0.06%
837    AIGility Cloud Innovation                                              1            0.06%
838    Hubei Luojia Laboratory                                                1            0.06%
839    Nanyang Technology University                                          1            0.06%
840    Koç University                                                         1            0.06%
841    Kuaishou                                                               1            0.06%
842    State Street Technology                                                1            0.06%
843    Brilliance Technology Co. Ltd.                                         1            0.06%
844    University of Bonn                                                     1            0.06%
845    State Key Laboratory of Intelligent Game                               1            0.06%
846    North Carolina State University                                        1            0.06%
847    Hong Kong Metropolitan University                                      1            0.06%
848    JD                                                                     1            0.06%
849    University of Minho                                                    1            0.06%
850    Kingsoft Office Software Co., Ltd                                      1            0.06%
851    InfluenceMap                                                           1            0.06%
852    Hitachi America                                                        1            0.06%
853    OPPO AI Center                                                         1            0.06%
854    HiDream.ai                                                             1            0.06%
855    RMIT University                                                        1            0.06%
856    Writer Inc.                                                            1            0.06%
857    Portland State University                                              1            0.06%
858    Institut Sains dan Teknologi Terpadu Surabaya                          1            0.06%
859    Xiaohongshu Inc.                                                       1            0.06%
860    Cleanlab                                                               1            0.06%
861    VinBrain                                                               1            0.06%
862    University of São Paulo                                                1            0.06%
863    Pr(Ai)2R Group                                                         1            0.06%
864    Oraichain Labs                                                         1            0.06%
865    Hanoi University of Science and Technology                             1            0.06%
866    University of Oregon                                                   1            0.06%
867    Capital Normal University                                              1            0.06%
868    Comprehensive National Science Center                                  1            0.06%
869    Hefei Normal University                                                1            0.06%
870    Research Centre for Data Science & Artificial Intelligence             1            0.06%
871    Centrale Lille                                                         1            0.06%
872    summary.ai                                                             1            0.06%
873    University of Texas at Arlington                                       1            0.06%
874    University of the Chinese Academy of Sciences                          1            0.06%
875    Shantou University                                                     1            0.06%
876    Alibaba Cloud                                                          1            0.06%
877    China Mobile                                                           1            0.06%
878    University of Maryland, Baltimore County                               1            0.06%
879    Du Xiaoman Science Technology Co., Ltd.                                1            0.06%
880    Johannes Kepler University                                             1            0.06%
881    Linz Institute of Technology                                           1            0.06%
882    Thomson Reuters                                                        1            0.06%
883    301.AI                                                                 1            0.06%
884    Durham University                                                      1            0.06%
885    Diquest                                                                1            0.06%
886    University of Surrey                                                   1            0.06%
887    Universidad Nacional de Córdoba                                        1            0.06%
888    CONICET                                                                1            0.06%
889    Centre for Perceptual and Interactive Intelligence                     1            0.06%
890    Zhongke Fanyu Technology Co., Ltd                                      1            0.06%
891    MIIT                                                                   1            0.06%
892    George Washington University                                           1            0.06%
893    Cairo University                                                       1            0.06%
894    University of Pretoria                                                 1            0.06%
895    Birla Institute of Technology and Science, Pilani                      1            0.06%
896    Bahir Dar University                                                   1            0.06%
897    Uppsala University                                                     1            0.06%
898    Adama Science and Technology University                                1            0.06%
899    Digital Umuganda                                                       1            0.06%
900    Kotebe University of Education                                         1            0.06%
901    China Automotive Technology and Research Center                        1            0.06%
902    NTT Corporation                                                        1            0.06%
903    Faculty of Science                                                     1            0.06%
904    Faculty of Business and Economics                                      1            0.06%
905    Character.AI                                                           1            0.06%
906    Baichuan Intelligent Technology                                        1            0.06%
907    Frontis.AI                                                             1            0.06%
908    AISpeech Co., Ltd.                                                     1            0.06%
909    Edith Cowan University                                                 1            0.06%
910    INRIA Bordeaux                                                         1            0.06%
911    Technische Universität Berlin                                          1            0.06%
912    ASAPP Inc                                                              1            0.06%
913    Heinrich Heine University                                              1            0.06%
914    Key Laboratory of Brain Cognition and Brain-inspired Intelligence Technology 1            0.06%
915    Fundación Vicomtech                                                    1            0.06%
916    01.AI                                                                  1            0.06%
917    SANY Group                                                             1            0.06%
918    Pelham Memorial High School                                            1            0.06%
919    NIIT University                                                        1            0.06%
920    Swiss Data Science Center                                              1            0.06%
921    Federal Statistical Office                                             1            0.06%
922    Anthropic                                                              1            0.06%
923    University of Göttingen                                                1            0.06%
924    Center for Human-Compatible AI                                         1            0.06%
925    Douyin Vision Co., Ltd.                                                1            0.06%
926    Université Paul Sabatier                                               1            0.06%
927    National Yang Ming Chiao Tung University                               1            0.06%
928    Macau University of Science and Technology                             1            0.06%
929    Shenzhen Technology University                                         1            0.06%
930    Oberlin College                                                        1            0.06%
931    Wellesley College                                                      1            0.06%
932    Roblox Corporation                                                     1            0.06%
933    University of California                                               1            0.06%
934    Deakin University                                                      1            0.06%
935    Zhongtukexin                                                           1            0.06%
936    Ping An Technology                                                     1            0.06%
937    Nyun AI                                                                1            0.06%
938    Indian Institute of Technology (ISM) Dhanbad                           1            0.06%
939    AsiaInfo Technologies                                                  1            0.06%
940    Deutsches Forschungszentrum für Künstliche Intelligenz GmbH            1            0.06%
941    IIIT Delhi                                                             1            0.06%
942    Netaji Subhas University of Technology                                 1            0.06%
943    Key Laboratory of High Confidence Software Technologies                1            0.06%
944    OPPO Mobile Telecommunications Corp.,Ltd.                              1            0.06%
945    Max Planck Institute for Informatics                                   1            0.06%
946    Reka AI                                                                1            0.06%
947    Shanghai Qi Zhi Institute                                              1            0.06%
948    Bosch Center for AI                                                    1            0.06%
949    Eastern Institute of Technology                                        1            0.06%
950    Florida International University                                       1            0.06%
951    Shenyang Conservatory of Music                                         1            0.06%
952    Kumoh National Institute of Technology                                 1            0.06%
953    ELTEMATE                                                               1            0.06%
954    Graduate Institute of International and Development Studies            1            0.06%
955    Shanghai University                                                    1            0.06%
956    Institute of Electrical Engineers, Chinese Academy of Sciences         1            0.06%
957    Ocean University of China                                              1            0.06%
958    University of New Hampshire                                            1            0.06%
959    J.P. Morgan                                                            1            0.06%
960    University of Regensburg                                               1            0.06%
961    Beijing Key Laboratory of Internet Culture and Digital Dissemination Research 1            0.06%
962    Sichuan Provincial Education Department                                1            0.06%
963    Leshan Normal University                                               1            0.06%
964    Xiaobing.AI                                                            1            0.06%
965    King’s College London                                                  1            0.06%
966    International Institute of Information Technology                      1            0.06%
967    Reuters                                                                1            0.06%
968    Alberta Machine Intelligence Institute                                 1            0.06%
969    Maastricht University                                                  1            0.06%
970    Carle Illinois College of Medicine                                     1            0.06%
971    Bogazici University                                                    1            0.06%
972    VNGRS                                                                  1            0.06%
973    University of Bremen                                                   1            0.06%
974    Munich Centre for Machine Learning                                     1            0.06%
975    University of Bamberg                                                  1            0.06%
976    University of Lisbon                                                   1            0.06%
977    Comcast                                                                1            0.06%
978    Ho Chi Minh City University of Technology                              1            0.06%
979    GE Healthcare                                                          1            0.06%
980    University at Buffalo                                                  1            0.06%
981    University of International Business and Economics                     1            0.06%
982    University of Chinese Academy of Science                               1            0.06%
983    XVERSE Technology Inc.                                                 1            0.06%
984    Hebei University of Science and Technology                             1            0.06%
985    Samton (Jiangxi) Technology Development Co., Ltd                       1            0.06%
986    Ewha Womans University                                                 1            0.06%
987    Universidad Politécnica de Madrid                                      1            0.06%
988    Kriston AI Lab                                                         1            0.06%
989    ALI Co., Ltd.                                                          1            0.06%
990    Kyungpook National University                                          1            0.06%
991    Vrije Universiteit Brussel                                             1            0.06%
992    FNRS                                                                   1            0.06%
993    Australian National University                                         1            0.06%
994    University Affiliation Not Specified                                   1            0.06%
995    University of Information Technology                                   1            0.06%
996    Vietnam National University                                            1            0.06%
997    Bilkent University                                                     1            0.06%
998    Nanjing Audit University                                               1            0.06%
999    Rembrandt University                                                   1            0.06%
1000   University of Delaware                                                 1            0.06%
1001   National Center for AI                                                 1            0.06%
1002   German Research Center for Artificial Intelligence                     1            0.06%
1003   Fraunhofer Heinrich Hertz Institute                                    1            0.06%
1004   Ministry of Education Key Laboratory of Intelligent Networks and Network Security 1            0.06%
1005   Trillion Labs                                                          1            0.06%
1006   Polytechnique Montreal                                                 1            0.06%
1007   Litus AI                                                               1            0.06%
1008   Islamic University of Technology                                       1            0.06%
1009   Bosch Research                                                         1            0.06%
1010   Ahsanullah University of Science & Technology                          1            0.06%
1011   Lomonosov Moscow State University                                      1            0.06%
1012   Sberbank                                                               1            0.06%

====================================================================================================
报告生成完成
====================================================================================================
